id,example_ja,example_zh
n3_1104,フライパンで卵を焼きました。,我用平底鍋煎了蛋。
n3_1105,壁に白いペンキを塗りました。,我在牆上塗了白色油漆。
n3_1106,公園のベンチで少し休みました。,我在公園長椅上休息了一下。
n3_1107,包丁で野菜を細かく切ります。,用菜刀把蔬菜切細。
n3_1108,まな板を洗ってから使ってください。,請先洗砧板再使用。
n3_1109,ライターでろうそくに火をつけました。,我用打火機點了蠟燭。
n3_1110,プレゼントに赤いリボンをかけました。,我在禮物上綁了紅色緞帶。
n3_1111,雨が強いのでレインコートを着ました。,因為雨很大，所以穿了雨衣。
n3_1112,工場ではロボットが部品を運んでいます。,工廠裡機器人正在搬運零件。
n3_1113,シャツにアイロンをかけました。,我燙了襯衫。
n3_1114,旅行の写真をアルバムに入れました。,我把旅行照片放進相簿。
n3_1115,ペンのインキがなくなりました。,筆的墨水用完了。
n3_1116,プリンターのインクを交換しました。,我換了印表機墨水。
n3_1117,図書館のカードを作りました。,我辦了圖書館卡。
n3_1118,床に新しいカーペットを敷きました。,我在地板鋪了新地毯。
n3_1119,家電製品は保証書を保管してください。,家電產品請保管保固書。
n3_1120,金槌で釘を打ちました。,我用鐵鎚敲釘子。
n3_1121,暑いのでクーラーをつけました。,因為很熱，所以開了冷氣。
n3_1122,定規で線を引いてください。,請用尺畫線。
n3_1123,炊飯器でご飯を炊きました。,我用電子鍋煮了飯。
n3_1124,瀬戸物の茶わんを割ってしまいました。,不小心打破了陶瓷碗。
n3_1125,扇風機を窓の近くに置きました。,我把電風扇放在窗戶附近。
n3_1126,掃除機で部屋を掃除しました。,我用吸塵器打掃房間。
n3_1127,ソファーに座って映画を見ました。,我坐在沙發上看電影。
n3_1128,黒板にチョークで名前を書きました。,我用粉筆在黑板上寫名字。
n3_1129,予定を手帳に書きました。,我把行程寫在手帳裡。
n3_1130,トースターでパンを焼きます。,用烤麵包機烤麵包。
n3_1131,はさみで紙を半分に切りました。,我用剪刀把紙剪成一半。
n3_1132,寒いのでヒーターをつけました。,因為很冷，所以開了暖爐。
n3_1133,便箋に短い手紙を書きました。,我在信紙上寫了一封短信。
n3_1134,文房具を引き出しにしまいました。,我把文具收進抽屜。
n3_1135,母はミシンで服を直しました。,媽媽用縫紉機修改衣服。
n3_1136,水筒にお茶を入れて持って行きます。,我把茶裝進水壺帶去。
n3_1137,空き瓶をリサイクルに出しました。,我把空瓶拿去回收。
n3_1138,荷物をロッカーに入れました。,我把行李放進置物櫃。
n3_1139,停電に備えて懐中電灯を用意しました。,為了因應停電，準備了手電筒。
n3_1140,昔のカセットを久しぶりに聞きました。,久違地聽了以前的卡帶。
n3_1141,画面を見ながら説明を聞いてください。,請一邊看畫面一邊聽說明。
n3_1142,蛍光灯が切れたので交換しました。,螢光燈壞了，所以換掉了。
n3_1143,携帯を家に忘れてしまいました。,我把手機忘在家裡了。
n3_1144,箱をテープでとめました。,我用膠帶封住箱子。
n3_1145,新しいディスプレイは画面が大きいです。,新的顯示器畫面很大。
n3_1146,台風で町全体が停電しました。,因為颱風，整個城鎮停電了。
n3_1147,デジタルの時計を買いました。,我買了數位時鐘。
n3_1148,電球を明るいものに替えました。,我把燈泡換成比較亮的。
n3_1149,パソコンのハードディスクを交換しました。,我更換了電腦硬碟。
n3_1150,子どものころのビデオを見ました。,我看了小時候的錄影。
n3_1151,書類をファックスで送りました。,我用傳真寄了文件。
n3_1152,プリンターで資料を印刷しました。,我用印表機列印資料。
n3_1153,机の上のライトをつけました。,我打開了桌上的燈。
n3_1154,番組を録画して後で見ます。,我會把節目錄下來之後看。
n3_1155,午前九時にオフィスへ着きました。,上午九點到了辦公室。
n3_1156,先生にお目に掛かれて光栄です。,能見到老師我很榮幸。
n3_1157,部屋がやっと片付きました。,房間終於整理好了。
n3_1158,今日は二時間残業しました。,今天加班了兩小時。
n3_1159,父は会社が倒産して失業しました。,爸爸因為公司倒閉而失業了。
n3_1160,上司に資料を確認してもらいました。,請主管幫我確認了資料。
n3_1161,用事を早く済ませて帰ります。,我會早點辦完事情回家。
n3_1162,支払いを今日中に済ませます。,今天之內會把付款辦完。
n3_1163,祖父は六十五歳で退職しました。,祖父六十五歲退休。
n3_1164,この薬の働きを説明します。,說明這個藥的作用。
n3_1165,初対面の人と名刺を交換しました。,和第一次見面的人交換了名片。
n3_1166,医者の命令を守って休みました。,遵守醫師的指示休息了。
n3_1167,明日アルバイトの面接があります。,明天有打工面試。
n3_1168,駅からの戻りにスーパーへ寄りました。,從車站回來的路上去了超市。
n3_1169,自分の経験を仕事に役に立てたいです。,我想把自己的經驗用在工作上。
n3_1170,日本語のレベルを上げたいです。,我想提升日文程度。
n3_1171,仕事の割り当てを確認しました。,我確認了工作的分配。
n3_1172,アナウンサーがニュースを読みました。,主播播報了新聞。
n3_1173,運転士は安全を確認して発車しました。,駕駛員確認安全後發車。
n3_1174,駅員に乗り換えを聞きました。,我向站務員詢問轉乘方式。
n3_1175,兄はシステムエンジニアです。,哥哥是系統工程師。
n3_1176,音楽家として海外でも活動しています。,他以音樂家的身分也在海外活動。
n3_1177,その画家の絵は色が美しいです。,那位畫家的畫顏色很美。
n3_1178,カメラマンが結婚式の写真を撮りました。,攝影師拍了婚禮照片。
n3_1179,父は建設業で働いています。,爸爸在建設業工作。
n3_1180,警察官が道を案内してくれました。,警察幫我指路。
n3_1181,建築家に家の設計を頼みました。,請建築師設計房子。
n3_1182,有名な作曲家の曲を演奏しました。,演奏了知名作曲家的曲子。
n3_1183,叔父は自営業で店を開いています。,叔叔自行開業，經營一家店。
n3_1184,車掌が切符を確認しました。,列車長確認了車票。
n3_1185,巡査が交番の前に立っています。,巡警站在派出所前。
n3_1186,彼女は人気の女優です。,她是很受歡迎的女演員。
n3_1187,その政治家は教育問題に詳しいです。,那位政治家熟悉教育問題。
n3_1188,大工が棚を作ってくれました。,木匠幫我做了架子。
n3_1189,デザイナーにロゴを依頼しました。,我委託設計師設計標誌。
n3_1190,農家の人から野菜を買いました。,我向農家買了蔬菜。
n3_1191,好きな俳優が新しい映画に出ます。,喜歡的演員會出演新電影。
n3_1192,兄はパイロットを目指しています。,哥哥以成為飛行員為目標。
n3_1193,彼女は有名なピアニストです。,她是知名鋼琴家。
n3_1194,美容師に髪を短く切ってもらいました。,請美髮師把頭髮剪短。
n3_1195,フライトアテンダントが飲み物を配りました。,空服員發了飲料。
n3_1196,彼は料理のプロです。,他是料理的專業人士。
n3_1197,保育士が子どもたちを見守っています。,保育士照顧著孩子們。
n3_1198,友人はジャズミュージシャンです。,朋友是爵士音樂家。
n3_1199,漁師は朝早く海に出ます。,漁夫一大早就出海。
n3_1200,食事の後で片付けを手伝いました。,飯後幫忙收拾。
n3_1201,雨でぬれた靴を玄関で乾かしました。,我在玄關把被雨淋濕的鞋子弄乾。
n3_1202,祖母は裁縫がとても上手です。,祖母很擅長裁縫。
n3_1203,洗濯物を畳んで棚にしまいました。,我把洗好的衣服摺好收進架子。
n3_1204,かばんに荷物を詰めすぎました。,我在包包裡塞太多東西了。
n3_1205,破れた袖を自分で縫いました。,我自己把破掉的袖子縫好了。
n3_1206,駅前で道路工事をしています。,車站前正在進行道路施工。
n3_1207,化粧品のサンプルをもらいました。,我拿到了化妝品樣品。
n3_1208,この町では農業が盛んです。,這個城鎮農業很興盛。
n3_1209,白い米に玄米が少し交ざっています。,白米裡夾雜著一些糙米。
n3_1210,通勤のためにバスの回数券を買いました。,為了通勤買了公車回數票。
n3_1211,コーヒーとケーキのセットを注文しました。,我點了咖啡和蛋糕的套餐。
n3_1212,このブランドの靴は丈夫です。,這個品牌的鞋子很耐穿。
