level,reading,writing,page,column,entry_no,needs_review,review_reason,ocr_context
N1,じんかく,人格,588,right,01,,,1 | じんかく【人格】 / ) 人格・人品 : (独立自主的)個人 / じんかく  すぐ
N1,すねる,提ねる,589,left,02,,,e2 | すねる【提ねる】 / 中っ 季戻・開辿抽・任性撤野 / 図 世をすねる。
N1,せいじゅん,清純,589,left,64,,,64 | せいじゅん【清純】 / 名・形動) 清純・ 純真 ・ 清秀 / せいじゅん しょうじょ    え    か
N1,そっけない,素っ気ない,589,left,67,,,67 | そっけない【素っ気ない】 / Q 不表示興趣奥開心 ; 冷淡的 / 二    け      ことわ
N1,だいたん,大胆,589,right,69,,,"| 69 | だいたん【大胆】 / | @@-形動 大膽,有勇氣,無晴;厚顏,膽"
N1,だらだら,,589,right,70,1,blank_writing;suspicious_writing,"| 70 |だらだら / i 毛邊人 滴滴答答地 ・冗長 ,磨磨蹭蹭的;"
N1,たんき,短気,589,right,71,,,"i 71 |たんき【短気】 / に 性情急躁,沒耐性,性急"
N1,ちかよりがたい,近寄りがたい,589,right,72,,,| 72 | ちかよりがたい【近寄りがたい】 / i ⑯ 難以接近
N1,ちっぽけ,,589,right,73,1,blank_writing;suspicious_writing,| 73 | ちっぽけ / | @ (倫)極小
N1,チャーミング,charming,590,left,04,,,"ヵ4 |チャーミング 【charming】    i8 / 三 有魅力迷人,可愛       1 / 田チャーミングな目をする。   |【"
N1,つつしむ,慎む・謗む,590,left,05,,,"5 |つつしむ【慎む・謗む】     1 / 中 護計慎重;控制,節制;恭,恭敬 i("
N1,つよい,強い,590,left,07,,,"7 |つよい【強い】              |. / 多強 強勁;強壯,健壯;強烈 有害; 3"
N1,でかい,,590,left,78,1,blank_writing;suspicious_writing,78 | でかい / る (谷)大的            1
N1,どうどう,堂々,590,left,29,,,"29 | どうどう【堂々】      1 。 / 第 伍 (儀表等)堂堂;威風凜凜;冠揭 i , / 堂皇,光明正大;無所顧忌,勇往直前 3;"
N1,どきょう,度胸,590,right,,1,blank_entry_no,"| どきょう【度胸】 / 膽子,氣掀             N1 / ど きょう"
N1,ドライ,dry,590,right,,1,blank_entry_no,"|ドライ 【dry】 / 乾燥 ・乾早 ; 乾巴巴 , 枯燥無味; / 晶事)理智 ,冷冰冰 ;禁酒,(宴會上)"
N1,なごむ,和む,590,right,,1,blank_entry_no,"| なごむ【和む】 / 5 平靜下來,溫和起來 / 謂這   なご"
N1,なまぬるい,生ぬるい,590,right,03,,,"3 | なまぬるい【生ぬるい】 / ) 還沒熱到熟的程度,該冰的東西尚未 / 和卻;溫和;不嚴格,馬馬虎虎 ;姑息"
N1,なれなれしい,,590,right,04,1,blank_writing;suspicious_writing,4 | なれなれしい / ) 非常親折 ・ 完全不客気的態度 : 親 / 「) 親密無間
N1,ネガティブ・ネガ,negative,590,right,05,,,"5 | ネガティブ・ネガ【negative】 / 萌動 (照相)軟片底片;否定的,消 / 的         し こう おちい"
N1,はいりょ,配慮,591,left,86,,,"86 | はいりょ【配慮】 / 記-他ず 關懷,照料,照顧,關照 / 住民に配慮する。"
N1,びしょう,微笑,591,left,87,,,87 | びしょう【微笑】 / る・自び) 微笑 / び しょ     う
N1,ひとがら,人柄,591,left,88,,,88 |ひとがら【人柄】 / 生生 人品・人格 品質 : 人品好 / 団人柄がいい。
N1,ファザコント,(和) father + complex 之略,591,left,89,,,89 |ファザコント【 (和) father + / complex 之略】 / 名) 戀父情結
N1,ぶれい,無礼,591,left,90,,,"90 | ぶれい【無礼】 / 名.形動) 沒禮貌,不恭敬,失禮 / ぶ れい   やつ   から"
N1,ほうりだす,放り出す,591,left,01,,,"2?1 | ほうりだす【放り出す】 / 他五(胡亂)扔出去,拋出去 ;擱置, 寥 / 開,扔下"
N1,ほしゅ,保守,591,right,02,,,| 2 |ほしゅ【保守】 / ; 名・他サ) 保守 ? 保養
N1,まけずぎらい,負けず嫌い,591,right,04,,,| y4 | まけずぎらい【負けず嫌い】 / i 歸-形動 不服輸 ・ 好強
N1,マザコン,(和)mother+ : Complex 之略,591,right,95,,,95 | マザコン【(和)mother+ / : Complex 之略】
N1,みえっぱり,見栄っ張り,591,right,96,,,| 96 |みえっぱり【見栄っ張り】 / | る) 虚飾外表(的人)
N1,みならう,見習う,592,left,,1,blank_entry_no,"|みならう【見習う】       | 1 / 碩 學習'見習,熟習;模仿     i 人 / なら         てほん のこ                  3"
N1,むくち,無口,592,left,09,,,"9 |むくち【無口】                  |  1( / g) 沈默寡言,不愛說話      i 人 / む くち せいねん ゆうわく                    :"
N1,むじゃき,無邪気,592,left,00,,,"100 |むじゃき【無邪気】     | 1 / g: 天真爛漫,思想單純,幼稚   | 人 / むじゃき    こ ども                         :"
N1,おちゃくちゃ,無茶苦茶,592,left,01,,,"1 |おちゃくちゃ【無茶苦茶】 !ャ / 到嗎) 毫無道理,豈有此理;混亂,亂 ig / 八丁 ; 亂哄哄            : 區"
N1,むちゃ,無茶,592,left,02,,,"02 |むちゃ【無茶】                    1 歸 / 全了 毫無道理,豈有此理;胡亂,亂 ;4 / 來; 格外,過分           | 區"
N1,めいろう,明朗,592,left,03,,,"03 |めいろう【明朗】       i 名 / 了 朋衣! 清明公正,光明正大,不 i 二 / 全                                      ig"
N1,もはん,模範,592,right,04,,,"4 | もはん 【模範】 / 模範,榜樣,典型                      N1 / もはん しめ"
N1,よくぼう,欲望,592,right,05,,,5 | よくぼう【欲望】 / 慾鹿;欲求 / よくほう 之
N1,らっかん,楽観,592,right,05,,,5 | らっかん【楽観】 / 他サ) 樂觀 / らっかんてき 。 せいかく
N1,れいこく,冷酷,592,right,07,,,7 | れいこく【冷酷】 / 形動 冷酷無情 / かれ   れいこく   にんげん
N1,れいたん,冷淡,592,right,05,,,5 | れいたん【冷淡】 / 形動 冷淡・冷漠・不熱心 : 不熱情・ / 梓熱
N1,ろこつ,串骨,592,right,,1,blank_entry_no,"> | ろこつ【串骨】 / 形動 露骨,'坦率,明顯 , 毫不客氣 / ろ こつ 。 わる<くち 。 い"
N1,ワンパターン,(和) one 十 pattern,593,left,10,,,"110 |ワンパターン【(和) one 十 / pattern】 / 名・形動) 一成不變,同樣的"
N1,あいだがら,間柄,593,left,01,,,"01 | あいだがら【間柄】 / 包) (親属、親戚等的)開係 : 來往開係 , / 交情"
N1,あらかじめ,予め,593,left,02,,,"02 | あらかじめ【予め】 / 便) 預先,先 / あらかじめアポをとる。"
N1,又/u,綠,593,left,03,,,"03 |又/u【綠】 / @ 廊子;關係因緣;血緣 ,姻緣;邊緣; / えん"
N1,おとも,お供,593,left,04,,,"904 | おとも【お供】 / 名:目 陪伴,陪同,跟隨;陪同的人, / 隨員"
N1,かたとき,片時,593,left,05,,,05 | かたとき【片時】 / @) 片刻 / 592 | 人際關係(1)
N1,かわるがわる,代わる代わる,593,right,oe,,,"| oe | かわるがわる【代わる代わる】 / i 代 輪流,輪換,輪班"
N1,かんしょう,和干渉,593,right,07,,,"07 |かんしょう【和干渉】 / i 歸.自功 和干預,參與,干涉;(理)(音波,"
N1,がっちり,,593,right,08,1,blank_writing;suspicious_writing,i 08 |がっちり / i 所:宙9 嚴密吻合
N1,きゅうち,旧知,593,right,10,,,| 10 |きゅうち【旧知】 / i 故知・老友      “
N1,きゅうゆう,旧友,593,right,11,,,| 11 |きゅうゆう【旧友】 / i 老朋友             「
N1,きょうちょう,協調,594,left,02,,,2 |きょうちょう【協調】 / zi 協調 ) 合作          1 . / 上協調性がある。        1
N1,亡必扎名,拗扎名,594,left,04,,,"4 |亡必扎名【拗扎名】                 | / 還っ 敝扭 ,執拗;(事物)複雜化 ,惡化, ji! / (病)幼綿不癒           1・"
N1,コネ,connection 之略,594,left,15,,,15 | コネ【connection 之略】        | | / る 開係・門路 / たよ      しゅうしょく                   )
N1,さいかい,再会,594,left,,1,blank_entry_no,"、* |さいかい【再会】      | / 9 重逢,再次見面        由 / 回再会を約束する。       中"
N1,したしまれる,親しまれる,594,left,07,,,7 |したしまれる【親しまれる】 |: / 。【(「親しむ」 的腕身形)補宮内         生 / 回子供に親しまれる。      し
N1,したしむ,親 しむ,594,right,03,,,"3 | したしむ【親 しむ】 / 5親近,親密,接近;愛好,喜愛 N1 / !親しみやすい人には笑顔が多い。"
N1,しょたいめん,初対面,594,right,,1,blank_entry_no,"| しょたいめん【初対面】 / ) 初次見面,第一次見面 / しょたいめん   あいさつ    か"
N1,すくい,救い,594,right,,1,blank_entry_no,") | すくい【救い】 / ) 救,救援;挽救,彌補;(宗)靈魂 / 拯救"
N1,すれちがい,擦れ違い,594,right,01,,,"1 | すれちがい【擦れ違い】 / ) 交錯,錯過去,差開 / が      ふう ふ    ふ"
N1,たいとう,対等,594,right,02,,,"2 | たいとう【対等】 / 全對等,同等,平等 / い       たち |       >"
N1,たいめん,対面,594,right,03,,,"3 | たいめん【対面】 / 自疙 會面',見面 / ょたいめん   にが て"
N1,たすけ,助け,595,left,24,,,24 | たすけ【助け】 / @) 壇助・援助 : 救済・救助 救命 / 図なんの助けにもならない。
N1,ちゅうしょう,中傷,595,left,25,,,25 | ちゅうしょう【中傷】 / 客-他功 重傷・貴謗・ 汚峨 / ひと   ちゅうしょう
N1,どうちょう,同調,595,left,27,,,27 | どうちょう【同調】 / 名・自他サず) 調整音調 : 同調 同一歩調 / 同意
N1,とも,供,595,left,28,,,"|   28 |とも【供】 / 名 (長輩ヽ貴人等的)随従 ,從者;伴侶; / 夥伴,同伴"
N1,にあい,似合い,595,left,29,,,29 | にあい【似合い】 / 名) 相配 合痴 / に あぁあ
N1,はしわたし,橋渡し,595,right,30,,,"| 30 |はしわたし【橋渡し】 / @) 架橋;當中間人,',當介紹人"
N1,ひきたてる,引き立てる,595,right,31,,,"| 31 |ひきたてる【引き立てる】 / | 人っ 提拔 ,關照 ;穀粒;使“顯眼;(強"
N1,ペアルック,(和) pair + look,595,right,33,,,"i 33 | ペアルック【(和) pair + look】 / 1 @ 情侶裝,夫妻眉"
N1,ほうかい,月壊,595,right,34,,,"| 34 |ほうかい【月壊 / i 歸:自疙 崩潰,垮台;(理)衰變,蛻變"
N1,まじえる,交える,595,right,35,,,"i 35 |まじえる【交える】 / | @ドつ 夾雜 ,摻雜;(使細長的東西)交又;"
N1,みっせつ,密接,596,left,37,,,37 |みっせつ【密接】        | / みっせつ   かんけい                             :
N1,むすびつき,結び付き,596,left,39,,,"39 | むすびつき【結び付き】 / 多聯繫,聯合,關係 / むす  。つ      つよ"
N1,むすびつける,結び付ける,596,left,40,,,"40 |むすびつける【結び付ける】 |  | / っ 繫上,挫上;結合,聯繫    生 / うんめい か        )す    っ                  1"
N1,めんかい,面会,596,left,41,,,41 |めんかい【面会】              1 / を上 會見 ・會面         和 / のんかいしゃぜつ                               畔
N1,もてなす,持て成す,596,right,02,,,"2 | もてなす【持て成す】 / 8刀 接待,招待 ,款待;(請吃飯)宴請, .N1 / 待              妥"
N1,ゆうずう,融通,596,right,03,,,"3 |ゆうずう【融通】 / -他め 暢通(錢款) , 通融;腦筋靈活 , / 機應變"
N1,ライバル,rival,596,right,04,,,4 | ライバル 【rival】 / ) 競爭對手;情敵
N1,おみや,お宮,596,right,01,,,1 | おみや 【お宮】 / ) 神社
N1,かいじゅう,怪獣,596,right,02,,,2 | かいじゅう【怪獣】 / 怪獸
N1,ささげる,捧げる,597,left,04,,,"04 |ささげる【捧げる】 / ⑯下つ 雙手抱拳 *捧拳:供 *供奉 ,敬獻; / 獻出,貢獻"
N1,じごく,地獄,597,left,05,,,"05 | じごく【地獄】 / る) 地獄 : 苦難 受苦的地方 : (火山的) / )        噴火口 ,"
N1,しゅう,宗,597,left,06,,,06 | しゅう【宗】 / る) (宗)宗派 : 宗則 / にちれんしゅう   しゅ*う と   はしら   き 人
N1,しんせい,神聖,597,left,07,,,07 | しんせい【神聖】 / 名・形動) 神聖 / しんせい   やま   ちん ざ
N1,しんでん,神典,597,left,08,,,08 | しんでん【神典】 / @ 神殿・ 神社的正殿 / しんでん えいぞう
N1,すうはい,崇拝,597,right,00,,,i 0 |すうはい【崇拝】 / i 客:凶苞崇拜;信仰
N1,蔬(WLK,聖書,597,right,40,,,"| 40 |蔬(WLK【聖書】 / i @ (基督教的)聖經;古聖人的著述,"
N1,せんきょう,宣教,597,right,11,,,"11 | せんきょう【宣教】 / i 員:自 傳教,佈道"
N1,ぜん,祥,597,right,12,,,"| 12 |ぜん【祥】 / | 雇面(佛)禪,靜坐默唸;禪宗的簡稱"
N1,てんごく,天国,598,left,06,,,"6 |てんごく【天国】 / g 天國,天堂;理想境界,樂點    i 詩 / 。 ほこうしゃてんごく まも             1"
N1,でんせつ,伝説,598,left,07,,,"7 |でんせつ【伝説】 / 各傳說,口傳                         | / でんせつ つた                          :"
N1,とりい,鳥居,598,left,04,,,4 |とりい【鳥居】 / る (神社入口處的)牌坊 / とり い                                        :
N1,ばける,化ける,598,left,09,,,9 |ばける【化ける】                 | / mnふじCゃ うつ< もすめ ば           : / 自蛇が美しい娘に化ける。
N1,ぶっだん,仏壇,598,left,,1,blank_entry_no,ぶっだん【仏壇】               | / _ / パ
N1,秒3扎tA,幽雲,598,right,,1,blank_entry_no;suspicious_reading,"|秒3扎tA【幽雲】 / 約名 ,鬼魂 ,亡魂 ;有名無實的事物 從 / ゆうれい   XY    や しき"
N1,きょうぐう,境過,599,left,01,,,"01 |きょうぐう【境過】 / る 境遇,處境,遭遇,環境 / め        と、   う"
N1,ぎり,義理,599,left,02,,,"02 |ぎり【義理】 / 名) (交往上應盡的)情意,禮節,'- / 緣由,道理"
N1,せたい,世帯,599,left,03,,,03 | せたい【世帯】 / 久) 家庭 戸 / さん せ たいじゅうたく 太    か
N1,ふよう,扶養,599,left,04,,,04 | ふよう【扶養】 / 名・他ザ 扶養 撫育 / ふ ようこうじょ   たいしょう
N1,みうち,身内,599,left,05,,,"05 | みうち【身内】 / @ 身體內部 , 全身 : 親属 : (依 / 徒等的)自家人・ 師兄弟"
N1,七二,刀,599,right,05,,,本較 05 |七二【刀】 / :   むこよう し     上 / ; 國婿養子在了5 2。
N1,やしなう,養う,599,right,07,,,"io7 |やしなう【養う】 / i 他人 (子女)養育,撫育;養活,扶養; / ,,,,, | 餵養;培養;保養'休養"
N1,ゆらぐ,揺らく,599,right,oe,,,"oe |ゆらぐ【揺らく】 / i 搖動 ,搖昂;意志動搖 ;搖搖欲臣, / |家發可危"
N1,よりそう,寄り添う,599,right,09,,,"i 09 |よりそう【寄り添う】 / | 點 挨近,貼近,靠近 / はは よ  そ"
N1,なれそめ,馴れ初め,600,left,03,,,"03 |なれそめ【馴れ初め】          | 課 / (男女)相互親近的開端,產生戀愛 ji. / 00           なつ     おも 04"
N1,はいぐうしゃ,配偶者  …,600,left,,1,blank_entry_no,|はいぐうしゃ【配偶者  … / る 配偶 : 夫婦常中的一方               1 06 / はいぐうしゃう む 。 らん か            :
N1,おふくろ,お袋,600,left,,1,blank_entry_no,"""|おふくろ【お袋】                     | / う(倫: 男性用語)母親・米如     | 01 / 人る還にうどど               5"
N1,けんざい,健在,600,right,,1,blank_entry_no,|けんざい【健在】                  8 / 動) 健在 / ょうしん   けんざい
N1,せんだい,先代,600,right,,1,blank_entry_no,"| せんだい【先代】 / 上一輩 ,上一代的主人:以前的時代: / (的藝人)"
N1,にくしん,肉親,600,right,,1,blank_entry_no,| にくしん【肉親】 / 親骨肉親人 / こくしん   さが
N1,パパ,papa,600,right,,1,blank_entry_no,| パパ【papa】 / (兒)爸爸
