level,page,column,entry_no,headword,bracket,ocr_context
N1,631,right,46,まじわる,交わる,| 46 |まじわる【交わる】 / | 人 (線短物)交・交叉 : (奥人)交往・ / i 交際
N1,631,right,07,まと,的,| 7 |まと【的】 / i @ 標的朝子 : 目標 要害 ・ 要庄 / :    まと はず
N1,631,right,48,みぎて,右手,"| 48 |みぎて【右手】 / | 創右手,右邊,右面 / H    みぎ て   み          こあた"
N1,631,right,49,禾馬蘭二,道端,"| 49 |禾馬蘭二 [道端】 / | 食道旁,路邊 / みちばた 。 けん か"
N1,632,left,00,めさき,目先,"s0 |めさき【目先】               |」 / 人目前,眼前;當前 ,現在;遇見;外觀, | / 外脫,當場的風趣          上"
N1,632,left,51,めんする,面する,"51 |めんする【面する】         | / 本(某物画向 '面對著 ,對著;(事件等) / 生  めん"
N1,632,left,52,もろに,,"52 |もろに           1 / 全全面,迎面,沒有不.-      + / 還もろにぶつかる。       站"
N1,632,right,03,ユーターン人,U-turn,"3 | ユーターン 人【U-turn】 / 中 (汽車的)U 字形轉弦, 180 度迴轉IN1"
N1,632,right,,より,寄り,"+ | より【寄り】                          H / )偏,靠;聚會,集會         方 / も よ    えき  えら"
N1,632,right,05,りょうきょく,両極,"5 | りょうきょく【両極】 / ) 兩極,南北極,陰陽極;兩端,兩 / 極端"
N1,633,left,01,うんえい,運営,"01 |うんえい【運営】 / ミ-他ず 領導(組織或機構使其發揮作用) ・ / 經營,管理"
N1,633,left,02,きこう,機構,"02 | きこう【機構】 / 念 機構,組織;(人體、機械等)結構, / 構造"
N1,633,left,03,しせつ,施設,03 | しせつ【施設】 / 名-他ず 設施・設備 : (見童・老人的)福 / 利設施
N1,633,left,04,しゅうよう,収容,04 | しゅうよう【収容】 / 加:他 収容・容納 : 拘留 / ひ さいしゃ   しゅうよう
N1,633,left,05,すたれる,廃れる,05 | すたれる 【廃れる】 / 時・不再流行 : 衰微・ 衰弱 ・ 被海汰 / すた     ふうしゅ%う 。 いなか のこ
N1,633,right,06,蔬2台,設置,"i06|蔬2台【設置】 / | 唱-他多 設置,安裝;設立"
N1,633,right,,せつりつ,設立,| @ |せつりつ【設立】 / 3   がっこう せつりつ
N1,633,right,oe,そうりつ,創立,"oe |そうりつ【創立】 / i 區凶人創立,創建,創辦"
N1,633,right,00,どだい,土台,i 0 | どだい【土台】 / i 僻玉) (建)地基・底座 基礎:本來
N1,633,right,10,とりあつかう,取り扱う,"| 10 |とりあつかう【取り扱う】 / | 人 對待,接待;(用手)操縱,使用; / | 處理;管理,經辦"
N1,633,right,11,ふくごう,複合,| 11 |ふくごう【複合】 / 師:目 複合 ・ 合成
N1,634,left,00,世間,遺跡        遇,"0 |世間【遺跡        遇 / 仿故址,遺跡,古蹟         手 / いせき はっけん                                     1"
N1,634,left,02,埋紗3寢心,宮殿,2 |埋紗3 寢心[宮殿】      1 / > 宮殿 : 祭神殿          i! / 、 。 き*うでん                    1
N1,634,left,00,L吝已上3,式場,"0 | L吝已上3 [式場】     1」 / き 舉行儀式的場所,會場,禮堂   本 / しきじょう 。 よ やく                             の"
N1,634,left,04,スタジオ,studio,"04 |スタジオ 【studio】     | / 3 藝術家工作室;攝影棚,照相館; | / 播音室,錄音室"
N1,634,left,00,タワー,tower,"0 | タワー【tower】                        【 / る 塔                                       i 上 / 國相口一多夕戰一,     還"
N1,634,right,07,ふうしゃ,風車,7 |ふうしゃ 【風車】 / a) 風車                                    N1 / ふうしゃ   まわ
N1,634,right,08,ほんかん,本館,"8 |ほんかん【本館】                 2 / (對別館、新館而言)原本的建築物, 計 / 要的樓房;此樓,本樓,本館            關"
N1,634,right,09,みんしゅく,民宿,9 | みんしゅく【民宿】 / 自功(觀光地的)民宿 家庭旅店 : (旅 / ) 在民家投宿
N1,634,right,00,モーテル,motel,0 | モーテル 【motel】 / ) 汽車旅館 ・ 附車庫的簡易旅館 / しつ
N1,634,right,,いいん,医院,| |いいん【医院】 / い いん いんちょう つと / 医院の院長を務める。
N1,634,right,,うけいれる,受け入れる,"|うけいれる【受け入れる】 / ドつ 收,收下; 収容 ・接納 : 採納・接受 / ゅ    う    6"
N1,635,left,03,うけいれ,受け入れ,"o3 |うけいれ【受け入れ】 / 」         ) (新成員或移民等的)接受,收容;(物 / 品或材料等的)收進,收入;答應,和承認"
N1,635,left,04,おうきゅう,応急,"04 | おうきゅう【応急】 / る 應急,救急 / おうまきゅうしょ ち"
N1,635,left,05,おうしん,往診,05 | おうしん【往診】 / 加上 (散生的)出診 / しゅう   かい   おうしん   たの
N1,635,left,oe,ガーゼ,(徳) Gaze,"oe | ガーゼ【 (徳) Gaze】 / 人 紗布,藥布 / きずぐち    あ"
N1,635,left,07,かいぼう,解剖,07 | かいぼう【解剖】 / (賢)解剖 : (事物、語法等)分析 / かいぼう
N1,635,left,08,がいらい,外来,"08 |がいらい【外来】 / 負) 外來,舶來;(醫院的)門診 / がいらいしゅ はんしょ<"
N1,635,left,09,カルテト,(徳) Karte,09 | カルテト【 (徳) Karte】 / 人る) 病歷 / き さい
N1,635,left,34,醫院,,634 | 醫院
N1,635,right,10,がんか,眼科,| 10 |がんか【眼科】 / | る (醫)眼科 / :    がん か   じゅしん
N1,635,right,11,きょうせい,笑正,"| 11 |きょうせい【笑正】 / ; 作-他め 矯正,糾正 / あくへき きょうせい"
N1,635,right,12,さんふじんか,産婦人科,12 | さんふじんか【産婦人科】 / i る (醫)婦產科 / :     さんふじんか じゅしん
N1,635,right,44,じびか,古鼻科,44 | じびか【古鼻科】 / i る)耳鼻科 / る    じ び か い
N1,635,right,16,しょほうせん,処方箕,「 | 16 |しょほうせん【処方箕】 / i @ 處方籤 / 4   しょほうせん
N1,636,left,17,しんりょう,診療,17 |しんりょう【診療】    3 nw! / ge 診療・ 診察治療        | / しんりょ   う                     H
N1,636,left,18,ばいきん,ばい菌,18 |ばいきん【ばい菌】          1 / る 細菌・微生物                        1 (
N1,636,left,01,あつかい,扱い,"01 | あつかい【扱い】 ! / る 使用・操作 : 接待・待財 : (党作…) ji / 對待;處理,調停          1"
N1,636,left,02,アフターサービス,(和) ; after 十 service,02 |アフターサービス【(和) ; / after 十 service】 / る 入後服務                  轉
N1,636,left,03,ざいこ,在庫,03 |ざいこ【在庫】               1 / る 庫存・存貨 : 儲存        | / ざい こ   き                         : (|
N1,636,left,04,セール,sale,"04 | セール 【sale】              [ ] / @ 拍賣,大減價          和 / へいてん       かいさい             ;i("
N1,636,right,05,ちめいど,知名度,"5 | ちめいど【知名度】 / ) 知名度,名章                          N1 / ち めい ど    たか"
N1,636,right,06,ちんれつ,陳列,6 | ちんれつ【陳列】 / :電 陳列                                     則 / たな ちんれつ                              單
N1,636,right,07,てがける,手掛ける,7 | てがける【手掛ける】 / 下つづ 親自動手 親手 / こう 心   で が
N1,636,right,08,ドライブイン,drive-in,8 | ドライブイン 【drive-in】 / ) 免下車餐廳(銀行、郵局、加油站) : / 餐車道
N1,636,right,,とりかえ,取り替え,> | とりかえ【取り替え】 / ) 調換 : 交換 : 銀換・ 更換 / 用   か   じ き   く
N1,636,right,,にぎわう,賑わう,") | にぎわう【賑わう】 / 局 熱鬧,擁擠;繁燊,興盛 / しょうてんがい 。 にぎ"
N1,636,right,,バー,bar,"| |バー【bar】 / )(鐵、木的)條,桿,棒;小酒吧,'酒館 / | バーで飲む。"
N1,637,left,12,まねき,招き,"12 | まねき【招き】 / 名) 招待,邀請,聘請;(招攬顧客的) / 招牌',裝飾物"
N1,637,left,01,がっぺい,合併,01 | がっぺい【合併】 / 人る:自他ず) 合併 / 団 二社が合併する。
N1,637,left,02,かんゆう,勧誘,"02 | かんゆう【勧誘】 / 名・他サ) 勸誘,勸說;邀請 / トゅうかい   かんゆう"
N1,637,left,03,きょうかい,協会,03 | きょうかい【協会】 / きょうかい  せつりつ / 協会を設立する。
N1,637,left,04,じちたい,自治体,04 | じちたい【自治体】 / 名) 自治團體 / じ 、ち たい   けんげん   きょう か
N1,637,left,05,しょうちょう,象徴,05 | しょうちょう【象徴】 / 名・他 象徵 / へい わ   しょうちょう
N1,637,right,06,しょうれい,奨励,"06 |しょうれい【奨励】 / 名・他サ) 獎勵,鼓勵                       |"
N1,637,right,07,つぐ,継ぐ,"| 7 |つぐ【継ぐ】 / ; (他五 繼承,承接,承襲;添,加,'續"
N1,637,right,08,ていけい,提携,"i 08 |ていけい【提携】 / | 密.自總 提攜,攜手;協力,合作"
N1,637,right,09,ぬけだす,抜け出す,"| 9 |ぬけだす【抜け出す】 / (中 溜走,逃脫,擺脫;(髮、牙)開始"
N1,637,right,10,ふどうさんや,不動産屋,| 10 |ふどうさんや【不動産屋】 / i る 房地產公司
N1,637,right,01,へいしゃ,弊社,| 1 | へいしゃ【弊社】 / i る 敝公司
N1,638,left,,うんそう,運送,"|うんそう【運送】        | 謂 / 各色叻 運送 , 運輸,搬運             | = / seうえんぶっし うんで                     1"
N1,638,left,02,うんゆ,運輸,02 |うんゆ【運輸】 / る 運輸・提送・搬運               | 還 / いじょううん ゆ にな                        ie
N1,638,left,,かいそう,回送,| かいそう【回送】                 | / 委う (接人 、疾貨等)空車調回:韓送・ / 轉遞;運送              | …
N1,638,left,00,きりかえる,切り替える,"0 |きりかえる【切り替える】 課 / 下っ 轉換,改換,掉換;兌換          > / 回レバーを切り替える。     | 10"
N1,638,left,05,きりかえ,切り替え,"05 |きりかえ【切り替え】 譯 / る 轉換,切換;兌換;(農)開關森林 / 太田地(過幾年後再種樹)"
N1,638,right,,けいろ,経路,| けいろ【経路】 / 路徑'路線 / けい ろ    か
N1,638,right,,さえぎる,遮る,| さえぎる【遮る】 / の ざ     さえぎ / 日差しを遮る。
N1,638,right,,せっしょく,接触,| せっしょく【接触】 / すっしょく    し / 触を断つ。
N1,638,right,,せんよう,専用,| せんよう【専用】 / 9) 専用 ・ 獲佑 ・ 龍断・専門使用 / ふ じんせんようしゃりょう   の
N1,638,right,,ふうさ,封鎖,| ふうさ【封鎖】 / -つきょう   ふう さ / 弄境を封鎖する。
N1,639,left,11,ゆうせん,優先,11 | ゆうせん【優先】 / 品自少 優先 / MS人Av   すわ
N1,639,left,01,えんせん,沿線,01 |えんせん【沿線】 / S 沿線 / てつどうえんせん   じゅうみん
N1,639,left,02,かいろ,海路,02 | かいろ【海路】 / 名 海路 / かえ      かい ろ
N1,639,left,03,きせん,汽船,"03 | きせん【汽船】 / @) 輪船,蒸汽船 / き せん    い"
N1,639,left,04,ぎょせん,漁船,04 |ぎょせん【漁船】 / @ 漁船 / ぎょせん
N1,639,left,05,人uu并/,軍艦,05 | 人uu并/【軍艦】 / @) 軍艦 / ぐんかん はけん
N1,639,right,07,シート,seat,| o7 |シート【seat】 / i る) 座位・議席 : 防水布
N1,639,right,oe,しはつ,始発,"| oe | しはつ【始発】 / | 創 (最先)出發;始發(車,站);第一"
N1,639,right,09,じゅんきゅう,準急,"| 9 | じゅんきゅう【準急】 / ji 人@ (鐵)平快車,快速列車"
N1,639,right,10,せんばぱく,船舶,"| 10 |せんばぱく【船舶】 / ・ 人船舶,船隻"
N1,639,right,41,そうじゅう,操継,"| 41 |そうじゅう【操継】 / ・ 所-凶吃駕駛;操縱,駕馭,支配 / :     ひこうき そうし%う"
N1,640,left,04,ついらく,墜落,"4 |ついらく【墜落】              2 / sg言う 墜落,掉下          | 人 / ひこうき ついらく              本識"
N1,640,left,,つりかわ,つり革,"|つりかわ【つり革】      | / (電車等的)吊環,吊帶 / かわ                         :"
N1,640,left,04,のりこむ,乗り込む,"4 | のりこむ【乗り込む】     EE / 全 坐進,乘上(車) : 開進 ,進入;(和 ji / 大家)一起搭乗 : (軍隊)開入 : (劇團、 ji"
N1,640,left,07,フェリー,ferry,7 |フェリー【ferry】     | / 3 渡口・渡船(フェリーボート之暗) io / 較フェリーが出航する。     |
N1,640,left,08,ふっきゅう,復旧,8 | ふっきゅう【復旧】 / 冬本恢復原狀;修復 / 3
N1,640,right,,みうごき,身動き,| みうごき【身動き】                回 / (下多接否定形)轉動(活動)身體; 人 / 由行動
N1,640,right,,ロープウェー,ropeway,"| ロープウェー 【ropeway】 / 空中纜車,登山纜車 / やま   のぼ"
N1,640,right,,アクセル,accelerator 之略,| アクセル【accelerator 之略】 / (汽車的)加速器 / アクセルを踏む。
N1,640,right,,インターチェンジ,interchange,| インターチェンジ【interchange】 / 高速公路的出入口 ;交流道 / へい さ
N1,641,left,04,オートマチック,automatic,"04 |オートマチック【automatic】 / 名.形動.奧! 自動裝置,自動機械;自動裝 / 質的・自動式的"
N1,641,left,05,かんせん,幹線,05 | かんせん【幹線】 / 名 主要線路・ 幹線 / かんせんどう ろ   はし
N1,641,left,06,じゅうじろ,十字路,06 | じゅうじろ【十字路】 / 名) 十字路 ・ 岐路 / し%ぁうじ ろ   7
N1,641,left,07,じょこう,後行,07 | じょこう【後行】 / 名・自(電車 ・汽車等) 慢行 * 徐行 / じ どうしゃ じょこう
N1,641,left,08,スポーツカー,sports car,o8 | スポーツカー【sports car】 / 名) 跑車 / 較 スポーツカーを買う。
N1,641,left,09,そうこう,走行,"09 | そうこう【走行】 / 多.自總 (汽車等)行車 ,行駛 / そうこうまきょ り  みじか"
N1,641,left,10,たまつき,玉突き,10 | たまつき【玉突き】 / 包) 撞球;連環(車禍) / 640 | 汽車、道路
N1,641,right,01,ダンプ,dump,| 1 |ダンプ【dump】 / (る 傾卸卡車、翻斗車的簡稱(夕/ 7力一 / | 之略)
N1,641,right,13,レンタカー,rent-a-car,! | 13 | レンタカー 【rent-a-car】 / i 出租汽車 / 5            うんてん
N1,642,left,00,比記名,宛工人名,0 |比記名 【宛工人名】          下 / 回史にあてたはがきを出す。     還 / 哇寄明信片給哥哥。
N1,642,left,02,あて,宛,02 |あて【宛】                     | pa / 謀(寄、送)給… : 每(平分、平均) 3;
N1,642,left,,オンライン,on-line,% |オンライン 【on-line】        | 識 / g (球)落在線上・歴線:(電・計)在線上 ! / 、 一     けんさく           :
