reading,writing,declaredNormalizedReading,zh,script,source_page,source_column,source_entry_no,source_writing
そくりょく,速力,そくりょく,急速率、速度,kanji,394,left,16,速力
でむかえ,出迎え,でむかえ,還接、迎接的人、回出迎元-上旋名,kanji,394,left,07,出迎え
トンネル,トンネル,とんねる,隧道,katakana,394,left,,tunnel
はっしゃ,発車,はっしゃ,發車、開車,kanji,394,right,,発車
ハンドル,ハンドル,はんどる,把手、方向盤,katakana,394,right,,handle
ひょうしき,標識,ひょうしき,標誌、標記、記號、信號,kanji,394,right,,標識
めんきよょしょう,免許証,めんきよょしょう,批准、許可證、執照,kanji,395,left,25,免許証
ゆそう,輸送,ゆそう,輸送、傳送,kanji,395,left,27,輸送
ヨット,ヨット,よっと,遊艇、快艇,katakana,395,left,28,yacht
おうふく,往復,おうふく,往返、來往、通行量,kanji,395,left,01,往復
かいさつ,改札,かいさつ,的驗飄,kanji,395,left,02,改札
きかんしゃ,機関車,きかんしゃ,機車火車,kanji,395,right,03,機関車
こうくう,航空,こうくう,航空、航空公司的簡稱,kanji,395,right,04,航空
さいしゅう,最終,さいしゅう,最後、最終、最末、示下車,kanji,395,right,oe,最終
してつ,私鉄,してつ,私營鐵路,kanji,395,right,07,私鉄
しゅうてん,終点,しゅうてん,終証,kanji,395,right,08,終点
じょうしゃ,乗車,じょうしゃ,乘車、上車,kanji,395,right,09,乗車
じょうしゃけん,乗車券,じょうしゃけん,車村,kanji,396,left,10,乗車券
しんだい,寝台,しんだい,床鋪、臥鋪,kanji,396,left,11,寝台
せんろ,線路,せんろ,線路、火車、軌道,kanji,396,left,14,線路
だっせん,脱線,だっせん,脫軌、偏離常軌,kanji,396,right,06,脱線
ていしゃ,停車,ていしゃ,停車、車輛停止,kanji,396,right,07,停車
てつどう,鉄道,てつどう,鐵道、鐵路,kanji,396,right,08,鉄道
とおりかかる,通りかかる,とおりかかる,碰巧路過,kanji,396,right,,通りかかる
ひこう,飛行,ひこう,飛行、航空,kanji,396,right,,飛行
ヘリコプター,ヘリコプター,へりこぷたあ,直升機,katakana,397,left,24,helicopter
ボート,ボート,ぼおと,小船、小艇,katakana,397,left,25,boat
まんいん,満員,まんいん,滿員,kanji,397,left,26,満員
やこう,夜行,やこう,夜行、夜間列車、夜間活動,kanji,397,left,27,夜行
ゆうらんせん,遊覧船,ゆうらんせん,遊覽船,kanji,397,left,28,遊覧船
おうだん,横断,おうだん,橫越、橫斷,kanji,397,right,oz,横断
おうとつ,凹凸,おうとつ,凹凸、高低不平,kanji,397,right,03,凹凸
おおどおり,大通り,おおどおり,大街、大馬路,kanji,397,right,09,大通り
カー,カー,かあ,車、汽車,katakana,397,right,05,car
カープ,カープ,かあぷ,彎道、曲線,katakana,398,left,06,curve
かいつう,開通,かいつう,開通、開始通行,kanji,398,left,07,開通
こうさ,交差,こうさ,交叉,kanji,398,left,08,交差
こうそく,高速,こうそく,高速、速度很快,kanji,398,left,09,高速
しゃこ,車庫,しゃこ,車庫、停車庫,kanji,398,left,01,車庫
しゃどう,車道,しゃどう,車道、車輛通行道路,kanji,398,left,12,車道
じょうようしゃ,乗用車,じょうようしゃ,自小客車,kanji,398,right,03,乗用車
せいび,整備,せいび,整備、保養,kanji,398,right,04,整備
つうこう,通行,つうこう,通行、往來,kanji,398,right,05,通行
つうろ,通路,つうろ,通路、通道,kanji,398,right,,通路
とびだす,飛び出す,とびだす,飛出、跑出,kanji,399,left,18,飛び出す
パンク,パンク,ぱんく,爆胎、破裂,katakana,399,left,19,puncture之略
ひきかえす,引き返す,ひきかえす,返回、折回,kanji,399,left,20,引き返す
ひとどおり,人通り,ひとどおり,人來人往、通行、來往行人,kanji,399,left,22,人通り
へこむ,凹む,へこむ,凹陷、屈服、虧空,kanji,399,left,23,凹む
ほそう,舗装,ほそう,鋪路,kanji,399,left,24,舗装
ほどう,歩道,ほどう,人行道,kanji,399,right,25,歩道
まわりみち,回り道,まわりみち,繞道、繞遠路,kanji,399,right,26,回り道
みちじゅん,道順,みちじゅん,會順路、路線、步驟、程序,kanji,399,right,27,道順
ゆるい,緩い,ゆるい,鬆、不緊、徐緩不陡、不急、不嚴格、稀薄,kanji,399,right,28,緩い
よこぎる,横切る,よこぎる,橫越,kanji,399,right,29,横切る
