level,page,column,entry_no,headword,bracket,ocr_context
N3,227,right,13,とどける,届ける,| 13 | とどける【届ける】 / …  (Fー) 送達 ;送交;報告 / 1   わす もの とど
N3,227,right,44,ねんせい,年生,| 44 | ねんせい【年生】 / … (人 …年級生 / :    ねんせい あ
N3,227,right,15,もん,問,| 15 |もん【問】 / :    もん  二    もん  せいかい / : 國 5問のうち 4 問は正解だ。
N3,227,right,16,らくだい,落第,"| 16 |らくだい【落第】 / ""上 本 不及格 ・落棒・没考中 : / :      らくだい"
N3,228,left,01,いわう,祝う,"01 | いわう【祝う】      N3O22 / Mi 祝圓,慶祝,祝福;送賀禮;致賀詞 / 回成人在祝?,。         |"
N3,228,left,02,きせい,帰省,"02 |きせい【帰省】             | / g' 歸省,回家(省親),探親 / しょうがつ   き せい                    3"
N3,228,left,03,クリスマス,christmas,"03 |クリスマス【christmas】 | / る 聖誕節 / 回>一夕崗入了入,。"
N3,228,left,04,まつり,祭り,"04 | まつり【祭り】      | / 多祭祀;祭日,廟會祭典 / まつ   たの                 $"
N3,228,left,05,まねく,招く,"05 | まねく【招く】             | / gf.(搖手、點頭)招呼; 招待,宣請; / 招聘,聘請;招菩,招至"
N3,229,left,01,特左款已健XL,夸玉衝-,"01 | 特左款已健X L【夸玉衝- / 神 圓的,湯枚:如時 / 団 お玉じゃくしを持つ。"
N3,229,left,02,かん,缶,"02 | かん【缶】 / @ 罐子 / 回笛話~才名,"
N3,229,left,03,かんづめ,缶詰,"03 | かんづめ【缶詰】 / 偽 罐頭;關起來,隔離起來;擁折 / 狀能"
N3,229,left,05,こくばん,黒板,05 | こくばん【黒板】 / 人@ 黑板 / こくばん   ふ
N3,229,left,28,工具(0,,228 | 工具(0)
N3,229,right,06,ゴム,(荷) gom,"i 06 |ゴム【(荷) gom】 / : っ 樹膠,橡皮,橡膠 / :           むす"
N3,229,right,07,ささる,刺さる,"| 07 | ささる【刺さる】 / (5 刺在.“:在,扎進,刺入 / H      ふ とん   はり    さ"
N3,229,right,oe,しゃもじ,柱字,"| oe |しゃもじ【柱字】 / | 創村子,飯村 / :               はん"
N3,229,right,09,しゅうり,修理,| 09 | しゅうり【修理】 / | 他作 修理・修緒 / : くるま し%うり
N3,229,right,10,せいのう,性能,| 10 | せいのう【性能】 / i @ 性能・機能・数能 / :   せいのう  わる
N3,229,right,11,せいひん,製品,| 11 | せいひん【製品】 / i る 製品産品
N3,230,left,,せんざい,計剤,、 |せんざい【計剤】           站 / | @洗次剤・洗衣粉(精)        |
N3,230,left,03,タオル,towel,。 3 |タオル【towel】        1 / 、 會所由; 毛巾布           | .
N3,230,left,14,ちゅうかなべ,中華なべ,14 |ちゅうかなべ【中華なべ】 』 / @ 中華鍋(炒菜用的中式浅底鍋)
N3,230,left,05,でんち,電池,5 |でんち【電池】            和 / | @(理)電池           1
N3,230,left,06,テント,tent,6 |テント【tent】                     2 / 、 回テントを張る。        1! / 讓 搭帳篷。             時
N3,230,left,07,なべ,鍋,7 |なべ【鍋】                2 / 一鍋子;火鍋            1 / 四鋼で野菜を炒める。      #
N3,230,right,,のこぎり,銀,| のこぎり【銀】 / )鋸子                                  N3 / 1のこぎりで板を引く。        23
N3,230,right,,はぐるま,歯車,| はぐるま【歯車】 / ) 齒輪
N3,230,right,,はた,旗,") | はた【旗】 / ) 旗,旗幟;(佛)幡"
N3,230,right,,ひも,紐,| | ひも【紐】 / 9       むす
N3,230,right,,ファスナー,fastener,| ファスナー 【fastener】 / ) (提包ヽ 皮包興衣服上的)拉錬 / 1『ファスナーがついている。
N3,230,right,,ふくろ・ぶくろ,袋,| ふくろ・ぶくろ【袋】 / ) 袋子;口袋:圳 / 袋[-入杞名
N3,231,left,24,六悶,蓋,"24 | 六悶【蓋】 / 富) (瓶・箱鍋等)的苦子 (上且類的) / 蓋在牙名,"
N3,231,left,25,ぶつ,物,25 | ぶつ【物】 / 語基店) 大人物: 物' 東西 / き けんぶつ   も    3                  」
N3,231,left,27,フライバパン,frypan,27 | フライバパン【frypan】 / 久) 平底鍋 / や
N3,231,left,28,ペンキ,(荷) pek,28 | ペンキ【 (荷) pek】 / る 油漆 / かわ
N3,231,left,29,ベンチ,bench,29 | ベンチ【bench】 / 較 ベンチに腰掛ける。 / 故 坐到長椅上。
N3,231,left,30,ほうちょう,包丁,30 | ほうちょう【包丁】 / 名 菜刀 ;廚師;烹調手藝 / 230 | 工具(2)
N3,231,left,30,工具(2,,230 | 工具(2)
N3,231,right,32,まないた,まな板,"""| 32 | まないた【まな板】 / :      いた 3及  や さい  き / | 回まな板の上で野菜を切る。"
N3,231,right,34,ライター,lighter,| 34 |ライター【lighter】 / | @打火機 / | 圏ライターで火をつける。
N3,231,right,36,リボン,ribbon,"| 36 |リボン【ribbon】 / “和|加緞帶,絲帶;髮帶;蝴蝶結 / | 団リボンを付ける。"
N3,232,left,37,レインコート,raincoat,]   37 | レインコート 【raincoat】     | ! / | 圏レインコートを忘れた。    | | / 、 面忘了常雨衣・
N3,232,left,08,ロボット,robot,。 3s8 |ロボット【robot】 / 、 會機器人;自動裝置;佛信          1 / 、 国家事をしてくれるロボットが人人 | |
N3,232,left,39,和和,梳‧碗,"、 39 |和和【梳‧碗】          還 / 會碗,木碗;(計算數量)碗      | / いちわん    ちゃ いただ               5"
N3,232,left,01,アイロン,iron,01 |アイロン【iron】             | 。 / 団アイロンをかける。       1 6 / 雇用熨斗燙。            |!
N3,232,left,02,アルバム,album,。02 |アルバム 【album】          1 . / る 相簿・ 記念冊           |。 / や             ちく    5
N3,232,left,00,インキ,ink,0 |インキ【ink】                          | / 、@墨水 / 1   まんねんひつ
N3,232,right,04,インク,ink,"4 | インク 【ink】 / ) 墨水,油墨(也寫作「了之寺,)          N3 / 醮墨水。"
N3,232,right,05,エアコン,air conditioning,5 | エアコン 【air conditioning】 / ) 空調 ;溫度調節器 / 』エアコンつきの部屋を探す。
N3,232,right,06,カード人,card,6 | カード 人【card】 / ) 卡片;撲克牌 / き
N3,232,right,07,カーペット,carpet,7 | カーペット【carpet】 / ) 地午 / 『』 カーペットにコーヒーをこぼした。
N3,232,right,05,かぐ,家具,5 | かぐ【家具】 / ) 家具 / か ぐ    お
N3,232,right,,かでんせいひん,家電製品,| かでんせいひん【家電製品】 / ) 家用電器       W
N3,233,left,10,かなづち,金植,"10 | かなづち【金植】 / ) 釘鍾,榔頭;,早鴨子 / かなづち   くぎ    ち"
N3,233,left,12,クーラー,cooler,12 | クーラー 【cooler】 / 冷氣設備 / クーラーをつける。
N3,233,left,13,さす,指す,13 | さす【指す】 / と けい      じ    さ / 加 時計が 2 時を指している。
N3,233,left,15,じょうぎ,定規,15 | じょうぎ【定規】 / 包 (木工使用)尺・規尺 : 標準 / しょう ぎ   せん   ひ
N3,233,right,07,すいはんき,炊飯器,| 7 |すいはんき【炊飯器】 / 、 @ 電子鋼  同蟬
N3,233,right,48,せき,席,"| 148 |せき【席】 / | 大言 席,坐墊;席位,坐位"
N3,233,right,09,せともの,瀬戸物,| 9 | せともの【瀬戸物】 / 人る) 陶瓷品
N3,233,right,20,せんたくき,洗決機,| 20 | せんたくき【洗決機 / | 人@ 洗衣機
N3,233,right,21,せんぷうき,扇風機,| 21 | せんぷうき【扇風機 / @) 風扇・電選
N3,233,right,22,そうじき,掃除機,"| 22 |そうじき【掃除機 / i る 除塵機,吸塵器"
N3,234,left,23,ソファー,sofa,「  23 | ソファー【sofa】          | / 、@ 沙發(亦可吟作「 771)          | / | 圏ソファーに座る。       1
N3,234,left,24,たんす,,"“24 | たんす                 1 | / 會衣櫥,衣櫃,五斗櫃 / 四 點太和,堵丰乜朵2万。      1"
N3,234,left,25,チョーク,chalk,、 25 |チョーク 【chalk】           | / | 全粉筆              | / こくばん か            :
N3,234,left,02,てちょう,手帳,“2 |てちょう【手帳】         | / 、 @筆記本 ・ 雑記本 / て5ちょう よてい かくにん             :
N3,234,left,27,でんしレンジ,電子 range,27 | でんしレンジ【電子 range】   | / @ 電子微流導           1 / でん し            あたた                       :
N3,234,left,28,トースター,toaster,28 |トースター【toaster】       | / ⑤ 烤麵包機                 生 / トースターで焼く。             1
N3,234,right,00,はさみ,灸,0 | はさみ【灸】                     23 / ) 剪刀 ;剪票鉗            頁 / き
N3,234,right,01,ヒーター,heater,1 | ヒーター 【heater】 / ]』 ヒーターをつける。 / 裝暖氣。
N3,234,right,02,びんせん,便箋,2 | びんせん【便箋】 / ) 信紙 ・ 便箋 / びんせん
N3,234,right,03,ぶんぼうでぐ,文房具,"3 | ぶんぼうでぐ【文房具】 / ) 文具,文房四寶 / ぶんぼうぐ や            か     き"
N3,234,right,04,まくら,枕,4 | まくら【枕】 / ) 枕頭 / まくら
N3,234,right,05,ミシン,sewingmachine 之略,5 | ミシン【sewingmachine 之略】 / 縫紉機    き もの   ぬ    あ / 1 ミシンで着物を縫い上げる。
N3,235,left,01,さら,皿,o1 | さら【皿】 / 祝 盤子;盤形物;(助數詞)一碟等 / りょう し      ら    も
N3,235,left,02,すいとう,水筒,"02 | すいとう【水筒】 / 仿 (旅行用)水筒,水壺 / いとう   あつ               い"
N3,235,left,03,站/,瓶,"03 |站/【瓶】 / 包) 瓶,瓶子 / びん   こわ"
N3,235,left,04,メモリー・メモリ,memon,04 | メモリー・メモリ【memon / 久) 記憶 記憶力 : 懐念 : 紀念品 : (電騰 / 記憶體
N3,235,left,05,ロッカー,locker,"05 | ロッカー 【locker】 / @@ (公司 ヽ機開用可上鎖的)文件橋 :(2 / 共場所用可上鎖的)置物櫃,置物箱"
N3,235,left,34,容器類,,234 | 容器類 / 燈光照明、光學儀器、音響、信息器」
N3,235,right,01,CDドライブ,CD drive,| o1 | CD ドライブ【CD drive】 / | @ 光碟機      了 / | 遼CDドライブが開かない。
N3,235,right,02,DVDデッキ,DVDtape dedd,| 02 | DVDデッキ【DVDtape dedd / | @@ DVD 播放機 / | 圏DVDデッキが壊れた。
N3,235,right,03,DVDドライブ,DVD drive,| o3 | DVD ドライブ【DVD drive】 / i る (電勝用的)DVD 機 / | 圏DVDドライブをパソコンにつなぐ。
N3,235,right,04,うつる,写る,"ii 04 |うつる【写る】 / i 點5) 照相,映顯 ;顯你;(穿透某物)看到 / :  わたし となり うつ        あに"
N3,235,right,05,太sg@3A寢3,懷中電煙,| 05 |太sg@3A寢3[懷中電煙】 / | @ 手電筒 / かいちゅうでんとう ひつよう
N3,235,right,00,カセット,cassette,| 0 | カセット【cassette】 / i 加 小暗含: (倉式)録音磁帯 録音 / | 圏カセットに入れる。
N3,236,left,07,がめん,画面,"07 | がめん【画面】             | 1 / る (繪畫的)書面; 照片 ,相片;(電影等) 1 / 畫面,鏡豆            1T"
N3,236,left,08,キーボード,keyboard,8 |キーボード【keyboard】 |. / @ (鋼束、打字機等)鍵角 / 団キーボードを弾く。      |
N3,236,left,09,けいこうとう,蛍光灯,"09 | けいこうとう【蛍光灯】       1 6 / @ 螢光燈, 日光燈         1 / けいこうとう  5ょう し  わる             1 【"
N3,236,left,10,けいたい,携帯,"10 | けいたい【携帯】           | 6 / @2 失帯 手機(""携帯電話(けいた | / いでんわ) 」的簡生         1"
N3,236,left,,コピー,copy,"|コピー【copy】       邊 / 欠抄本,騰本, 副本; (廣告竺的)文稿 5 / しょるい                      :"
N3,236,left,12,つける人,点ける,12 | つける人【点ける】 B / 二點燃;打開(家電類)        馬 / 、較クーラーをつける。
N3,236,right,,テープ,tape,"| テープ 【tape】 / '窄帶,線帶,布帶;卷尺; 錄音帶“” N3"
N3,236,right,,ディスプレイ,display,| ディスプレイ 【display】 / 陳列・ 展覧 題示 : (電騰的)題示器
N3,236,right,,ていでん,停電,| ていでん【停電】 / 邊サ) 停電 停止供電 / たいふう   ていでん
N3,236,right,,デジタル,digital,"|デジタル 【digital】 / 數位的,數字的,計量的"
N3,236,right,,でんきスタンド,電気 stand,| でんきスタンド【電気 stand】 / 檯燈 / でん き                う
N3,237,left,19,でんきゅう,電球,19 | でんきゅう【電球】 / 人 電燈泡 / でんきゅ    き
N3,237,left,20,ハードディスク,hard disk,20 | ハードディスク【hard disk / @ (電脱)硬森 / ハードディスクが壊れた。
N3,237,left,21,ビデオ,video,"21 | ビデオ 【video】 / @) 影像,錄影;錄影機;錄影帶 / さいせい"
N3,237,left,22,ファックス,fax,22 | ファックス【fax】 / 名-変) 傳真 / 団地図をファックスする。
N3,237,left,23,プリンター,printer,23 | プリンター【printer】 / 印表機;印相片機 / き
N3,237,left,24,マウス,mouse,24 | マウス 【mouse】 / 人る 滑鼠;老鼠 / い どう
N3,237,left,25,ライト,light,25 | ライト【light】 / る 燈 光 / 236 | 燈光照明、光學儀器、音響、信息器具
N3,237,right,07,ろくが,録画,| 7 |ろくが【録画】 / | 名旬ウ 錄影 / 1 たいが  ろく が
N3,238,left,01,オフィス,offfce,"_ o1 | オフィス 【offfce】        | / @ 辦公室,辦事處;公司 政府機関 ji. / 圏課長はオフィスにいる。 ("
N3,238,left,02,おめにかかる,お目に掛かる,"02 | おめにかかる【お目に掛かる】 | / ⑮⑩ (謙讓語)見面,拜會           i / しゃちょう    め   か                :"
N3,238,left,03,かたづく,片付く,"03 | かたづく【片付く】        1) / 他) 収拾 ,整理好;得到解決,處裡好; ・ / しこと かたづ                              :"
N3,238,left,04,きゅうけい,休憩,04 | きゅうけい【休憩】           | 。 / 還叶 休息                       也 / きゅうけい    ひま                   :
N3,238,left,05,こうかん,交換,、 05 |こうかん【交換】            1 / 、 電 交換 : 交易              | / めい し    こうかん                             H
N3,238,right,05,ざんぎょう,残業,5 | ざんぎょう【残業】      エ / -計 加班                                  作 / ざんぎょう       しごこと かたづ
N3,238,right,07,じしん,自信,7 | じしん【自信】 / ) 自信 ・ 自信心 / じ しん   も
N3,238,right,05,しつぎょう,和失業,5 | しつぎょう【和失業】 / ・邊め 失業 / かいしゃ   とうさん     しつぎきょう
N3,238,right,,じつりょく,実力,"> | じつりょく【実力】 / ) 實力,實際能力 / じつりょく"
N3,238,right,,じゅう,重,) | じゅう【重】 / '漢造) (文)重大 : 穏重 : 重要 / じゅうよう    し ごと   まか
